date,sku,warehouse,sales_qty,demand_qty,sales_value_vnd,is_promotion_day,stockout_flag,month
2024-03-31,SKU-1003,WH-002,511,511,6299608.0,False,False,2024-03
2024-03-31,SKU-1005,WH-002,413,413,3854942.0,False,False,2024-03
2024-03-31,SKU-1006,WH-002,177,177,2095326.0,False,False,2024-03
2024-03-31,SKU-1007,WH-002,78,78,596700.0,False,False,2024-03
2024-03-31,SKU-1009,WH-002,687,687,7780275.0,False,False,2024-03
2024-03-31,SKU-1010,WH-002,540,540,3799980.0,False,False,2024-03
2024-03-31,SKU-1011,WH-002,187,567,2197811.0,False,True,2024-03
2024-03-31,SKU-1012,WH-002,348,348,4115796.0,False,False,2024-03
2024-03-31,SKU-1013,WH-002,577,577,15920584.0,False,False,2024-03
2024-03-31,SKU-1014,WH-002,658,658,5950294.0,False,False,2024-03
2024-03-31,SKU-1016,WH-002,398,398,3594736.0,False,False,2024-03
2024-03-31,SKU-1017,WH-002,554,554,12773578.0,False,False,2024-03
2024-03-31,SKU-1018,WH-002,159,159,1666638.0,False,False,2024-03
2024-03-31,SKU-1022,WH-002,456,456,8854152.0,False,False,2024-03
2024-03-31,SKU-1023,WH-002,307,307,4160157.0,False,False,2024-03
2024-03-31,SKU-1024,WH-002,286,286,6449014.0,False,False,2024-03
2024-03-31,SKU-1025,WH-002,690,690,14013210.0,False,False,2024-03
2024-03-31,SKU-1026,WH-002,26,26,302276.0,False,False,2024-03
2024-03-31,SKU-1027,WH-002,426,426,6283926.0,False,False,2024-03
2024-03-31,SKU-1028,WH-002,453,453,5410632.0,False,False,2024-03
2024-03-31,SKU-1029,WH-002,354,354,3064932.0,False,False,2024-03
2024-03-31,SKU-1000,WH-003,294,294,6195168.0,False,False,2024-03
2024-03-31,SKU-1001,WH-003,47,353,1391717.0,False,True,2024-03
2024-03-31,SKU-1002,WH-003,364,364,11381552.0,False,False,2024-03
2024-03-31,SKU-1003,WH-003,451,451,5559928.0,False,False,2024-03
2024-03-31,SKU-1005,WH-003,272,272,2538848.0,False,False,2024-03
2024-03-31,SKU-1006,WH-003,78,78,923364.0,False,False,2024-03
2024-03-31,SKU-1007,WH-003,174,174,1331100.0,False,False,2024-03
2024-03-31,SKU-1009,WH-003,381,381,4314825.0,False,False,2024-03
2024-03-31,SKU-1010,WH-003,395,395,2779615.0,False,False,2024-03
2024-03-31,SKU-1011,WH-003,387,387,4548411.0,False,False,2024-03
2024-03-31,SKU-1012,WH-003,284,284,3358868.0,False,False,2024-03
2024-03-31,SKU-1013,WH-003,341,341,9408872.0,False,False,2024-03
2024-03-31,SKU-1014,WH-003,415,415,3752845.0,False,False,2024-03
2024-03-31,SKU-1016,WH-003,284,284,2565088.0,False,False,2024-03
2024-03-31,SKU-1017,WH-003,352,352,8116064.0,False,False,2024-03
2024-03-31,SKU-1018,WH-003,115,115,1205430.0,False,False,2024-03
2024-03-31,SKU-1022,WH-003,270,270,5242590.0,False,False,2024-03
2024-03-31,SKU-1023,WH-003,196,196,2655996.0,False,False,2024-03
2024-03-31,SKU-1024,WH-003,179,179,4036271.0,False,False,2024-03
2024-03-31,SKU-1025,WH-003,452,452,9179668.0,False,False,2024-03
2024-03-31,SKU-1026,WH-003,82,82,953332.0,False,False,2024-03
2024-03-31,SKU-1027,WH-003,262,262,3864762.0,False,False,2024-03
2024-03-31,SKU-1028,WH-003,292,292,3487648.0,False,False,2024-03
2024-03-31,SKU-1029,WH-003,251,251,2173158.0,False,False,2024-03
2024-03-31,SKU-1000,WH-004,272,272,5731584.0,False,False,2024-03
2024-03-31,SKU-1001,WH-004,444,444,13147284.0,False,False,2024-03
2024-03-31,SKU-1002,WH-004,477,477,14914836.0,False,False,2024-03
2024-03-31,SKU-1003,WH-004,440,440,5424320.0,False,False,2024-03
2024-03-31,SKU-1005,WH-004,338,338,3154892.0,False,False,2024-03
2024-03-31,SKU-1006,WH-004,125,125,1479750.0,False,False,2024-03
2024-03-31,SKU-1007,WH-004,5,5,38250.0,False,False,2024-03
2024-03-31,SKU-1009,WH-004,500,500,5662500.0,False,False,2024-03
2024-03-31,SKU-1010,WH-004,426,426,2997762.0,False,False,2024-03
2024-03-31,SKU-1011,WH-004,449,449,5277097.0,False,False,2024-03
2024-03-31,SKU-1012,WH-004,169,169,1998763.0,False,False,2024-03
2024-03-31,SKU-1013,WH-004,412,412,11367904.0,False,False,2024-03
2024-03-31,SKU-1014,WH-004,520,520,4702360.0,False,False,2024-03
2024-03-31,SKU-1016,WH-004,318,318,2872176.0,False,False,2024-03
2024-03-31,SKU-1017,WH-004,447,447,10306479.0,False,False,2024-03
2024-03-31,SKU-1018,WH-004,188,188,1970616.0,False,False,2024-03
2024-03-31,SKU-1022,WH-004,390,390,7572630.0,False,False,2024-03
2024-03-31,SKU-1023,WH-004,199,199,2696649.0,False,False,2024-03
2024-03-31,SKU-1024,WH-004,189,189,4261761.0,False,False,2024-03
2024-03-31,SKU-1025,WH-004,534,534,10845006.0,False,False,2024-03
2024-03-31,SKU-1026,WH-004,56,56,651056.0,False,False,2024-03
2024-03-31,SKU-1027,WH-004,411,411,6062661.0,False,False,2024-03
2024-03-31,SKU-1028,WH-004,376,376,4490944.0,False,False,2024-03
2024-03-31,SKU-1029,WH-004,298,298,2580084.0,False,False,2024-03
2024-03-31,SKU-1000,WH-005,385,385,8112720.0,False,False,2024-03
2024-03-31,SKU-1001,WH-005,569,569,16848659.0,False,False,2024-03
2024-03-31,SKU-1002,WH-005,532,532,16634576.0,False,False,2024-03
2024-03-31,SKU-1003,WH-005,629,629,7754312.0,False,False,2024-03
2024-03-31,SKU-1005,WH-005,475,475,4433650.0,False,False,2024-03
2024-03-31,SKU-1006,WH-005,130,130,1538940.0,False,False,2024-03
2024-03-31,SKU-1007,WH-005,87,87,665550.0,False,False,2024-03
2024-03-31,SKU-1009,WH-005,672,672,7610400.0,False,False,2024-03
2024-03-31,SKU-1010,WH-005,601,601,4229237.0,False,False,2024-03
2024-03-31,SKU-1011,WH-005,537,537,6311361.0,False,False,2024-03
2024-03-31,SKU-1012,WH-005,393,393,4648011.0,False,False,2024-03
2024-03-31,SKU-1013,WH-005,506,506,13961552.0,False,False,2024-03
2024-03-31,SKU-1014,WH-005,595,595,5380585.0,False,False,2024-03
2024-03-31,SKU-1016,WH-005,386,386,3486352.0,False,False,2024-03
2024-03-31,SKU-1017,WH-005,552,552,12727464.0,False,False,2024-03
2024-03-31,SKU-1018,WH-005,157,157,1645674.0,False,False,2024-03
2024-03-31,SKU-1022,WH-005,328,328,6368776.0,False,False,2024-03
2024-03-31,SKU-1023,WH-005,250,250,3387750.0,False,False,2024-03
2024-03-31,SKU-1024,WH-005,254,254,5727446.0,False,False,2024-03
2024-03-31,SKU-1025,WH-005,694,694,14094446.0,False,False,2024-03
2024-03-31,SKU-1026,WH-005,163,163,1895038.0,False,False,2024-03
2024-03-31,SKU-1027,WH-005,502,502,7405002.0,False,False,2024-03
2024-03-31,SKU-1028,WH-005,464,464,5542016.0,False,False,2024-03
2024-03-31,SKU-1029,WH-005,522,522,4519476.0,False,False,2024-03
2024-03-31,SKU-1000,WH-006,134,389,2823648.0,False,True,2024-03
2024-03-31,SKU-1001,WH-006,486,486,14390946.0,False,False,2024-03
2024-03-31,SKU-1002,WH-006,444,444,13882992.0,False,False,2024-03
2024-03-31,SKU-1003,WH-006,513,513,6324264.0,False,False,2024-03
2024-03-31,SKU-1005,WH-006,415,415,3873610.0,False,False,2024-03
2024-03-31,SKU-1006,WH-006,160,160,1894080.0,False,False,2024-03
2024-03-31,SKU-1007,WH-006,139,139,1063350.0,False,False,2024-03
2024-03-31,SKU-1009,WH-006,575,575,6511875.0,False,False,2024-03
2024-03-31,SKU-1010,WH-006,473,473,3328501.0,False,False,2024-03
2024-03-31,SKU-1011,WH-006,451,451,5300603.0,False,False,2024-03
2024-03-31,SKU-1012,WH-006,347,347,4103969.0,False,False,2024-03
2024-03-31,SKU-1013,WH-006,461,461,12719912.0,False,False,2024-03
2024-03-31,SKU-1014,WH-006,183,534,1654869.0,False,True,2024-03
2024-03-31,SKU-1016,WH-006,348,348,3143136.0,False,False,2024-03
2024-03-31,SKU-1017,WH-006,474,474,10929018.0,False,False,2024-03
2024-03-31,SKU-1018,WH-006,87,87,911934.0,False,False,2024-03
2024-03-31,SKU-1022,WH-006,498,498,9669666.0,False,False,2024-03
2024-03-31,SKU-1023,WH-006,244,244,3306444.0,False,False,2024-03
2024-03-31,SKU-1024,WH-006,200,200,4509800.0,False,False,2024-03
2024-03-31,SKU-1025,WH-006,649,649,13180541.0,False,False,2024-03
2024-03-31,SKU-1026,WH-006,97,97,1127722.0,False,False,2024-03
2024-03-31,SKU-1027,WH-006,346,346,5103846.0,False,False,2024-03
2024-03-31,SKU-1028,WH-006,435,435,5195640.0,False,False,2024-03
2024-03-31,SKU-1029,WH-006,266,266,2303028.0,False,False,2024-03
2024-03-31,SKU-1000,WH-007,374,374,7880928.0,False,False,2024-03
2024-03-31,SKU-1001,WH-007,516,516,15279276.0,False,False,2024-03
2024-03-31,SKU-1002,WH-007,536,536,16759648.0,False,False,2024-03
2024-03-31,SKU-1003,WH-007,483,483,5954424.0,False,False,2024-03
2024-03-31,SKU-1005,WH-007,447,447,4172298.0,False,False,2024-03
2024-03-31,SKU-1006,WH-007,158,158,1870404.0,False,False,2024-03
2024-03-31,SKU-1007,WH-007,79,79,604350.0,False,False,2024-03
2024-03-31,SKU-1009,WH-007,586,586,6636450.0,False,False,2024-03
2024-03-31,SKU-1010,WH-007,498,498,3504426.0,False,False,2024-03
2024-03-31,SKU-1011,WH-007,460,460,5406380.0,False,False,2024-03
2024-03-31,SKU-1012,WH-007,271,271,3205117.0,False,False,2024-03
2024-03-31,SKU-1013,WH-007,492,492,13575264.0,False,False,2024-03
2024-03-31,SKU-1014,WH-007,630,630,5697090.0,False,False,2024-03
2024-03-31,SKU-1016,WH-007,436,436,3937952.0,False,False,2024-03
2024-03-31,SKU-1017,WH-007,554,554,12773578.0,False,False,2024-03
2024-03-31,SKU-1018,WH-007,145,145,1519890.0,False,False,2024-03
2024-03-31,SKU-1022,WH-007,497,497,9650249.0,False,False,2024-03
2024-03-31,SKU-1023,WH-007,309,309,4187259.0,False,False,2024-03
2024-03-31,SKU-1024,WH-007,251,251,5659799.0,False,False,2024-03
2024-03-31,SKU-1025,WH-007,651,651,13221159.0,False,False,2024-03
2024-03-31,SKU-1026,WH-007,72,72,837072.0,False,False,2024-03
2024-03-31,SKU-1027,WH-007,373,373,5502123.0,False,False,2024-03
2024-03-31,SKU-1028,WH-007,420,420,5016480.0,False,False,2024-03
2024-03-31,SKU-1029,WH-007,342,342,2961036.0,False,False,2024-03
2024-04-01,SKU-1000,WH-001,0,157,0.0,False,True,2024-04
2024-04-01,SKU-1001,WH-001,199,199,5892589.0,False,False,2024-04
2024-04-01,SKU-1002,WH-001,200,200,6253600.0,False,False,2024-04
2024-04-01,SKU-1003,WH-001,175,175,2157400.0,False,False,2024-04
2024-04-01,SKU-1005,WH-001,161,161,1502774.0,False,False,2024-04
2024-04-01,SKU-1006,WH-001,80,80,947040.0,False,False,2024-04
2024-04-01,SKU-1007,WH-001,0,0,0.0,False,False,2024-04
2024-04-01,SKU-1009,WH-001,274,274,3103050.0,False,False,2024-04
2024-04-01,SKU-1010,WH-001,198,198,1393326.0,False,False,2024-04
2024-04-01,SKU-1011,WH-001,236,236,2773708.0,False,False,2024-04
2024-04-01,SKU-1012,WH-001,93,93,1099911.0,False,False,2024-04
2024-04-01,SKU-1013,WH-001,230,230,6346160.0,False,False,2024-04
2024-04-01,SKU-1014,WH-001,242,242,2188406.0,False,False,2024-04
2024-04-01,SKU-1016,WH-001,142,142,1282544.0,False,False,2024-04
2024-04-01,SKU-1017,WH-001,203,203,4680571.0,False,False,2024-04
2024-04-01,SKU-1018,WH-001,53,53,555546.0,False,False,2024-04
2024-04-01,SKU-1022,WH-001,141,141,2737797.0,False,False,2024-04
2024-04-01,SKU-1023,WH-001,122,122,1653222.0,False,False,2024-04
2024-04-01,SKU-1024,WH-001,48,95,1082352.0,False,True,2024-04
2024-04-01,SKU-1025,WH-001,281,281,5706829.0,False,False,2024-04
2024-04-01,SKU-1026,WH-001,32,32,372032.0,False,False,2024-04
2024-04-01,SKU-1027,WH-001,192,192,2832192.0,False,False,2024-04
2024-04-01,SKU-1028,WH-001,173,173,2066312.0,False,False,2024-04
2024-04-01,SKU-1029,WH-001,163,163,1411254.0,False,False,2024-04
2024-04-01,SKU-1000,WH-002,327,327,6890544.0,False,False,2024-04
2024-04-01,SKU-1001,WH-002,403,403,11933233.0,False,False,2024-04
2024-04-01,SKU-1002,WH-002,305,305,9536740.0,False,False,2024-04
2024-04-01,SKU-1003,WH-002,463,463,5707864.0,False,False,2024-04
2024-04-01,SKU-1005,WH-002,303,303,2828202.0,False,False,2024-04
2024-04-01,SKU-1006,WH-002,140,140,1657320.0,False,False,2024-04
2024-04-01,SKU-1007,WH-002,64,64,489600.0,False,False,2024-04
2024-04-01,SKU-1009,WH-002,495,495,5605875.0,False,False,2024-04
2024-04-01,SKU-1010,WH-002,409,409,2878133.0,False,False,2024-04
2024-04-01,SKU-1011,WH-002,413,413,4853989.0,False,False,2024-04
2024-04-01,SKU-1012,WH-002,256,256,3027712.0,False,False,2024-04
2024-04-01,SKU-1013,WH-002,380,380,10484960.0,False,False,2024-04
2024-04-01,SKU-1014,WH-002,460,460,4159780.0,False,False,2024-04
2024-04-01,SKU-1016,WH-002,266,266,2402512.0,False,False,2024-04
2024-04-01,SKU-1017,WH-002,407,407,9384199.0,False,False,2024-04
2024-04-01,SKU-1018,WH-002,128,128,1341696.0,False,False,2024-04
2024-04-01,SKU-1022,WH-002,276,276,5359092.0,False,False,2024-04
2024-04-01,SKU-1023,WH-002,215,215,2913465.0,False,False,2024-04
2024-04-01,SKU-1024,WH-002,181,181,4081369.0,False,False,2024-04
2024-04-01,SKU-1025,WH-002,512,512,10398208.0,False,False,2024-04
2024-04-01,SKU-1026,WH-002,43,43,499918.0,False,False,2024-04
2024-04-01,SKU-1027,WH-002,285,285,4204035.0,False,False,2024-04
2024-04-01,SKU-1028,WH-002,341,341,4072904.0,False,False,2024-04
2024-04-01,SKU-1029,WH-002,330,330,2857140.0,False,False,2024-04
2024-04-01,SKU-1000,WH-003,227,227,4783344.0,False,False,2024-04
2024-04-01,SKU-1001,WH-003,400,400,11844400.0,False,False,2024-04
2024-04-01,SKU-1002,WH-003,286,286,8942648.0,False,False,2024-04
2024-04-01,SKU-1003,WH-003,369,369,4549032.0,False,False,2024-04
2024-04-01,SKU-1005,WH-003,293,293,2734862.0,False,False,2024-04
2024-04-01,SKU-1006,WH-003,128,128,1515264.0,False,False,2024-04
2024-04-01,SKU-1007,WH-003,166,166,1269900.0,False,False,2024-04
2024-04-01,SKU-1009,WH-003,458,458,5186850.0,False,False,2024-04
2024-04-01,SKU-1010,WH-003,313,313,2202581.0,False,False,2024-04
2024-04-01,SKU-1011,WH-003,390,390,4583670.0,False,False,2024-04
2024-04-01,SKU-1012,WH-003,219,219,2590113.0,False,False,2024-04
2024-04-01,SKU-1013,WH-003,358,358,9877936.0,False,False,2024-04
2024-04-01,SKU-1014,WH-003,412,412,3725716.0,False,False,2024-04
2024-04-01,SKU-1016,WH-003,231,231,2086392.0,False,False,2024-04
2024-04-01,SKU-1017,WH-003,356,356,8208292.0,False,False,2024-04
2024-04-01,SKU-1018,WH-003,120,120,1257840.0,False,False,2024-04
2024-04-01,SKU-1022,WH-003,211,211,4096987.0,False,False,2024-04
2024-04-01,SKU-1023,WH-003,214,214,2899914.0,False,False,2024-04
2024-04-01,SKU-1024,WH-003,184,184,4149016.0,False,False,2024-04
2024-04-01,SKU-1025,WH-003,447,447,9078123.0,False,False,2024-04
2024-04-01,SKU-1026,WH-003,76,76,883576.0,False,False,2024-04
2024-04-01,SKU-1027,WH-003,275,275,4056525.0,False,False,2024-04
2024-04-01,SKU-1028,WH-003,294,294,3511536.0,False,False,2024-04
2024-04-01,SKU-1029,WH-003,251,251,2173158.0,False,False,2024-04
2024-04-01,SKU-1000,WH-004,250,250,5268000.0,False,False,2024-04
2024-04-01,SKU-1001,WH-004,342,342,10126962.0,False,False,2024-04
2024-04-01,SKU-1002,WH-004,323,323,10099564.0,False,False,2024-04
2024-04-01,SKU-1003,WH-004,275,275,3390200.0,False,False,2024-04
2024-04-01,SKU-1005,WH-004,324,324,3024216.0,False,False,2024-04
2024-04-01,SKU-1006,WH-004,94,94,1112772.0,False,False,2024-04
2024-04-01,SKU-1007,WH-004,43,43,328950.0,False,False,2024-04
2024-04-01,SKU-1009,WH-004,113,408,1279725.0,False,True,2024-04
2024-04-01,SKU-1010,WH-004,321,321,2258877.0,False,False,2024-04
2024-04-01,SKU-1011,WH-004,359,359,4219327.0,False,False,2024-04
2024-04-01,SKU-1012,WH-004,215,215,2542805.0,False,False,2024-04
2024-04-01,SKU-1013,WH-004,320,320,8829440.0,False,False,2024-04
2024-04-01,SKU-1014,WH-004,400,400,3617200.0,False,False,2024-04
2024-04-01,SKU-1016,WH-004,247,247,2230904.0,False,False,2024-04
2024-04-01,SKU-1017,WH-004,300,300,6917100.0,False,False,2024-04
2024-04-01,SKU-1018,WH-004,113,113,1184466.0,False,False,2024-04
2024-04-01,SKU-1022,WH-004,173,173,3359141.0,False,False,2024-04
2024-04-01,SKU-1023,WH-004,176,176,2384976.0,False,False,2024-04
2024-04-01,SKU-1024,WH-004,161,161,3630389.0,False,False,2024-04
2024-04-01,SKU-1025,WH-004,426,426,8651634.0,False,False,2024-04
2024-04-01,SKU-1026,WH-004,84,84,976584.0,False,False,2024-04
2024-04-01,SKU-1027,WH-004,253,253,3732003.0,False,False,2024-04
2024-04-01,SKU-1028,WH-004,261,261,3117384.0,False,False,2024-04
2024-04-01,SKU-1029,WH-004,207,207,1792206.0,False,False,2024-04
2024-04-01,SKU-1000,WH-005,135,135,2844720.0,False,False,2024-04
2024-04-01,SKU-1001,WH-005,176,176,5211536.0,False,False,2024-04
2024-04-01,SKU-1002,WH-005,185,185,5784580.0,False,False,2024-04
2024-04-01,SKU-1003,WH-005,200,200,2465600.0,False,False,2024-04
2024-04-01,SKU-1005,WH-005,150,150,1400100.0,False,False,2024-04
2024-04-01,SKU-1006,WH-005,63,63,745794.0,False,False,2024-04
2024-04-01,SKU-1007,WH-005,80,80,612000.0,False,False,2024-04
2024-04-01,SKU-1009,WH-005,241,241,2729325.0,False,False,2024-04
2024-04-01,SKU-1010,WH-005,173,173,1217401.0,False,False,2024-04
2024-04-01,SKU-1011,WH-005,216,216,2538648.0,False,False,2024-04
2024-04-01,SKU-1012,WH-005,129,129,1525683.0,False,False,2024-04
2024-04-01,SKU-1013,WH-005,191,191,5270072.0,False,False,2024-04
2024-04-01,SKU-1014,WH-005,217,217,1962331.0,False,False,2024-04
2024-04-01,SKU-1016,WH-005,142,142,1282544.0,False,False,2024-04
2024-04-01,SKU-1017,WH-005,91,172,2098187.0,False,True,2024-04
2024-04-01,SKU-1018,WH-005,30,30,314460.0,False,False,2024-04
2024-04-01,SKU-1022,WH-005,77,77,1495109.0,False,False,2024-04
2024-04-01,SKU-1023,WH-005,107,107,1449957.0,False,False,2024-04
2024-04-01,SKU-1024,WH-005,103,103,2322547.0,False,False,2024-04
2024-04-01,SKU-1025,WH-005,232,232,4711688.0,False,False,2024-04
2024-04-01,SKU-1026,WH-005,26,26,302276.0,False,False,2024-04
2024-04-01,SKU-1027,WH-005,144,144,2124144.0,False,False,2024-04
2024-04-01,SKU-1028,WH-005,172,172,2054368.0,False,False,2024-04
2024-04-01,SKU-1029,WH-005,17,131,147186.0,False,True,2024-04
2024-04-01,SKU-1000,WH-006,167,167,3519024.0,False,False,2024-04
2024-04-01,SKU-1001,WH-006,249,249,7373139.0,False,False,2024-04
2024-04-01,SKU-1002,WH-006,230,230,7191640.0,False,False,2024-04
2024-04-01,SKU-1003,WH-006,209,209,2576552.0,False,False,2024-04
2024-04-01,SKU-1005,WH-006,218,218,2034812.0,False,False,2024-04
2024-04-01,SKU-1006,WH-006,89,89,1053582.0,False,False,2024-04
2024-04-01,SKU-1007,WH-006,106,106,810900.0,False,False,2024-04
2024-04-01,SKU-1009,WH-006,323,323,3657975.0,False,False,2024-04
2024-04-01,SKU-1010,WH-006,261,261,1836657.0,False,False,2024-04
2024-04-01,SKU-1011,WH-006,293,293,3443629.0,False,False,2024-04
2024-04-01,SKU-1012,WH-006,169,169,1998763.0,False,False,2024-04
2024-04-01,SKU-1013,WH-006,243,243,6704856.0,False,False,2024-04
2024-04-01,SKU-1014,WH-006,278,278,2513954.0,False,False,2024-04
2024-04-01,SKU-1016,WH-006,171,171,1544472.0,False,False,2024-04
2024-04-01,SKU-1017,WH-006,255,255,5879535.0,False,False,2024-04
2024-04-01,SKU-1018,WH-006,91,91,953862.0,False,False,2024-04
2024-04-01,SKU-1022,WH-006,188,188,3650396.0,False,False,2024-04
2024-04-01,SKU-1023,WH-006,150,150,2032650.0,False,False,2024-04
2024-04-01,SKU-1024,WH-006,119,119,2683331.0,False,False,2024-04
2024-04-01,SKU-1025,WH-006,325,325,6600425.0,False,False,2024-04
2024-04-01,SKU-1026,WH-006,84,84,976584.0,False,False,2024-04
2024-04-01,SKU-1027,WH-006,170,170,2507670.0,False,False,2024-04
2024-04-01,SKU-1028,WH-006,215,215,2567960.0,False,False,2024-04
2024-04-01,SKU-1029,WH-006,211,211,1826838.0,False,False,2024-04
2024-04-01,SKU-1000,WH-007,369,369,7775568.0,False,False,2024-04
2024-04-01,SKU-1001,WH-007,416,416,12318176.0,False,False,2024-04
2024-04-01,SKU-1002,WH-007,407,407,12726076.0,False,False,2024-04
2024-04-01,SKU-1003,WH-007,358,358,4413424.0,False,False,2024-04
2024-04-01,SKU-1005,WH-007,358,358,3341572.0,False,False,2024-04
2024-04-01,SKU-1006,WH-007,130,130,1538940.0,False,False,2024-04
2024-04-01,SKU-1007,WH-007,94,94,719100.0,False,False,2024-04
2024-04-01,SKU-1009,WH-007,549,549,6217425.0,False,False,2024-04
2024-04-01,SKU-1010,WH-007,407,407,2864059.0,False,False,2024-04
2024-04-01,SKU-1011,WH-007,418,418,4912754.0,False,False,2024-04
2024-04-01,SKU-1012,WH-007,287,287,3394349.0,False,False,2024-04
2024-04-01,SKU-1013,WH-007,430,430,11864560.0,False,False,2024-04
2024-04-01,SKU-1014,WH-007,455,455,4114565.0,False,False,2024-04
2024-04-01,SKU-1016,WH-007,336,336,3034752.0,False,False,2024-04
2024-04-01,SKU-1017,WH-007,400,400,9222800.0,False,False,2024-04
2024-04-01,SKU-1018,WH-007,157,157,1645674.0,False,False,2024-04
2024-04-01,SKU-1022,WH-007,313,313,6077521.0,False,False,2024-04
2024-04-01,SKU-1023,WH-007,232,232,3143832.0,False,False,2024-04
2024-04-01,SKU-1024,WH-007,192,192,4329408.0,False,False,2024-04
2024-04-01,SKU-1025,WH-007,512,512,10398208.0,False,False,2024-04
2024-04-01,SKU-1026,WH-007,89,89,1034714.0,False,False,2024-04
2024-04-01,SKU-1027,WH-007,269,388,3968019.0,False,True,2024-04
2024-04-01,SKU-1028,WH-007,386,386,4610384.0,False,False,2024-04
2024-04-01,SKU-1029,WH-007,357,357,3090906.0,False,False,2024-04
2024-04-02,SKU-1000,WH-001,342,342,7206624.0,False,False,2024-04
2024-04-02,SKU-1001,WH-001,451,451,13354561.0,False,False,2024-04
2024-04-02,SKU-1002,WH-001,421,421,13163828.0,False,False,2024-04
2024-04-02,SKU-1003,WH-001,395,395,4869560.0,False,False,2024-04
2024-04-02,SKU-1005,WH-001,344,344,3210896.0,False,False,2024-04
2024-04-02,SKU-1006,WH-001,136,136,1609968.0,False,False,2024-04
2024-04-02,SKU-1007,WH-001,110,110,841500.0,False,False,2024-04
2024-04-02,SKU-1009,WH-001,560,560,6342000.0,False,False,2024-04
2024-04-02,SKU-1010,WH-001,425,425,2990725.0,False,False,2024-04
2024-04-02,SKU-1011,WH-001,469,469,5512157.0,False,False,2024-04
2024-04-02,SKU-1012,WH-001,310,310,3666370.0,False,False,2024-04
2024-04-02,SKU-1013,WH-001,470,470,12968240.0,False,False,2024-04
2024-04-02,SKU-1014,WH-001,505,505,4566715.0,False,False,2024-04
2024-04-02,SKU-1016,WH-001,302,302,2727664.0,False,False,2024-04
2024-04-02,SKU-1017,WH-001,409,409,9430313.0,False,False,2024-04
2024-04-02,SKU-1018,WH-001,49,89,513618.0,False,True,2024-04
2024-04-02,SKU-1022,WH-001,199,199,3863983.0,False,False,2024-04
2024-04-02,SKU-1023,WH-001,195,195,2642445.0,False,False,2024-04
2024-04-02,SKU-1024,WH-001,167,167,3765683.0,False,False,2024-04
2024-04-02,SKU-1025,WH-001,480,480,9748320.0,False,False,2024-04
2024-04-02,SKU-1026,WH-001,117,117,1360242.0,False,False,2024-04
2024-04-02,SKU-1027,WH-001,310,310,4572810.0,False,False,2024-04
2024-04-02,SKU-1028,WH-001,344,344,4108736.0,False,False,2024-04
2024-04-02,SKU-1029,WH-001,181,387,1567098.0,False,True,2024-04
2024-04-02,SKU-1000,WH-002,325,325,6848400.0,False,False,2024-04
2024-04-02,SKU-1001,WH-002,529,529,15664219.0,False,False,2024-04
2024-04-02,SKU-1002,WH-002,485,485,15164980.0,False,False,2024-04
2024-04-02,SKU-1003,WH-002,481,481,5929768.0,False,False,2024-04
2024-04-02,SKU-1005,WH-002,386,386,3602924.0,False,False,2024-04
2024-04-02,SKU-1006,WH-002,122,122,1444236.0,False,False,2024-04
2024-04-02,SKU-1007,WH-002,135,135,1032750.0,False,False,2024-04
2024-04-02,SKU-1009,WH-002,597,597,6761025.0,False,False,2024-04
2024-04-02,SKU-1010,WH-002,444,444,3124428.0,False,False,2024-04
2024-04-02,SKU-1011,WH-002,463,463,5441639.0,False,False,2024-04
2024-04-02,SKU-1012,WH-002,359,359,4245893.0,False,False,2024-04
2024-04-02,SKU-1013,WH-002,470,470,12968240.0,False,False,2024-04
2024-04-02,SKU-1014,WH-002,601,601,5434843.0,False,False,2024-04
2024-04-02,SKU-1016,WH-002,345,345,3116040.0,False,False,2024-04
2024-04-02,SKU-1017,WH-002,483,483,11136531.0,False,False,2024-04
2024-04-02,SKU-1018,WH-002,177,177,1855314.0,False,False,2024-04
2024-04-02,SKU-1022,WH-002,149,310,2893133.0,False,True,2024-04
2024-04-02,SKU-1023,WH-002,222,222,3008322.0,False,False,2024-04
2024-04-02,SKU-1024,WH-002,230,230,5186270.0,False,False,2024-04
2024-04-02,SKU-1025,WH-002,558,558,11332422.0,False,False,2024-04
2024-04-02,SKU-1026,WH-002,144,144,1674144.0,False,False,2024-04
2024-04-02,SKU-1027,WH-002,86,423,1268586.0,False,True,2024-04
2024-04-02,SKU-1028,WH-002,373,373,4455112.0,False,False,2024-04
2024-04-02,SKU-1029,WH-002,357,357,3090906.0,False,False,2024-04
2024-04-02,SKU-1000,WH-003,311,311,6553392.0,False,False,2024-04
2024-04-02,SKU-1001,WH-003,392,392,11607512.0,False,False,2024-04
2024-04-02,SKU-1002,WH-003,386,386,12069448.0,False,False,2024-04
2024-04-02,SKU-1003,WH-003,415,415,5116120.0,False,False,2024-04
2024-04-02,SKU-1005,WH-003,268,268,2501512.0,False,False,2024-04
2024-04-02,SKU-1006,WH-003,145,145,1716510.0,False,False,2024-04
2024-04-02,SKU-1007,WH-003,193,193,1476450.0,False,False,2024-04
2024-04-02,SKU-1009,WH-003,490,490,5549250.0,False,False,2024-04
2024-04-02,SKU-1010,WH-003,356,356,2505172.0,False,False,2024-04
2024-04-02,SKU-1011,WH-003,140,433,1645420.0,False,True,2024-04
2024-04-02,SKU-1012,WH-003,251,251,2968577.0,False,False,2024-04
